index,timestamp,FRx,FRy,FRz,MRx,MRy,MRz
39716,1455.060108,-0.019675435226880218,0.060141234949629585,-5.3400406519111066,-5.322949012346884,-2.448019358516107,0.06565754058704623
39717,1455.099691,-0.02091223453252307,0.06142756936448611,-5.346418153837201,-5.274347654370203,-2.3796118713241246,0.06486960899906156
39718,1455.12905,-0.02214017208284583,0.06161895291985066,-5.369512766528222,-5.2583281655855565,-2.3086615757694284,0.05554040783296816
39719,1455.163235,-0.02332248282045302,0.06118471104903313,-5.3772497567489275,-5.25198297415185,-2.2259501134122317,0.05229211421120636
39720,1455.21292,-0.024469562092426407,0.06040147281892755,-5.377741956833464,-5.275730088688819,-2.1550818141287107,0.05055276724574047
39721,1455.235663,-0.02517604973716652,0.0601648785964148,-5.357540271841882,-5.291426491266,-2.092272818380212,0.06007204535427236
39722,1455.266784,-0.02544455151405653,0.06135371768231786,-5.351768838921839,-5.2589187163883215,-2.0828670422458364,0.06826445383608568
39723,1455.298625,-0.02538888085235948,0.06264954517767891,-5.3568835876503815,-5.215419100480577,-2.111260514160083,0.07323649796446645
39724,1455.330864,-0.025847058053291315,0.06279450380324961,-5.381251233303293,-5.211102175281496,-2.148234407758141,0.07252192033367046
39725,1455.364351,-0.02612252888988239,0.061952971996520154,-5.391342658453991,-5.24764634024678,-2.1759941638000804,0.06836667863233895
39726,1455.396598,-0.027197668350000932,0.061660070500932015,-5.386845881979985,-5.257694393300293,-2.1560729640565546,0.07123613112153486
39727,1455.430147,-0.02659966477876303,0.06209302481909638,-5.364704022480243,-5.235420248269216,-2.189751478840892,0.0767362194696845
39728,1455.466181,-0.02705732857094394,0.06271079986625058,-5.352862215190731,-5.191760579409834,-2.182327581552109,0.08197391624594969
39729,1455.498088,-0.02538946771102841,0.06100221109272663,-5.350593875717611,-5.242564846996555,-2.246222336097226,0.08483588541653454
39730,1455.53321,-0.023923658250769465,0.060445172650146234,-5.356970543368229,-5.238161725324954,-2.3078155803866514,0.08113740640569236
39731,1455.56809,-0.021507579774519815,0.05980648833578625,-5.365028936809837,-5.250869996007087,-2.40811382456084,0.07795849558961736
39732,1455.602237,-0.020402666006870674,0.06134424479901414,-5.370756910292151,-5.177426915057315,-2.4570558555759905,0.07133308307443263
39733,1455.631397,-0.020414017577812173,0.06062702006358235,-5.3756614742038105,-5.221140410412557,-2.447899256855533,0.07053716506763003
39734,1455.663378,-0.020888748694813053,0.05968126239419048,-5.3787168855977985,-5.27258157047064,-2.421803996846135,0.07000540530732635
39735,1455.703888,-0.020666637188931195,0.05892562808254981,-5.384070538112994,-5.323439697074614,-2.4432953996960003,0.06809066263638426
