195,189
237,198
278,206
317,214
355,222
392,229
428,236
463,242
497,248
530,253
562,259
593,264
624,268
654,273
684,276
714,280
743,283
772,287
800,290
829,292
193,228
235,236
276,243
315,251
353,258
390,264
426,270
460,276
494,281
527,286
559,291
590,295
621,299
651,303
680,307
710,310
739,313
768,316
796,319
825,321
192,267
233,273
274,280
313,287
351,293
388,299
424,304
458,309
492,314
524,318
556,323
587,327
618,330
648,334
678,337
707,340
736,343
765,345
793,348
821,350
190,305
232,311
272,317
312,323
350,328
386,333
422,338
456,343
490,347
522,351
554,354
585,358
615,361
645,364
675,367
704,369
733,372
762,374
790,377
818,379
189,343
230,348
271,353
310,358
348,363
385,367
420,371
454,375
488,379
520,382
552,385
583,388
613,391
643,394
673,396
702,399
731,401
759,403
787,405
816,407
188,380
229,385
270,389
309,393
346,397
383,401
418,405
452,408
486,411
518,413
550,416
581,419
611,421
641,423
670,426
700,428
728,430
756,432
785,433
813,435
186,417
228,421
268,424
307,428
345,431
381,434
417,437
451,440
484,442
516,445
548,447
579,449
609,451
639,453
669,455
698,456
726,458
755,460
783,461
811,462
185,454
227,457
267,459
306,462
344,465
380,467
415,469
450,471
483,473
515,475
547,477
577,479
608,481
638,482
667,484
696,485
725,486
753,488
781,489
809,490
184,490
225,493
266,495
305,496
342,498
379,500
414,502
448,503
481,505
514,506
545,508
576,509
606,510
636,511
666,512
695,514
723,515
752,516
780,517
808,518
183,527
224,528
265,530
304,531
342,532
378,533
413,534
447,535
480,536
513,537
544,538
575,539
606,540
635,541
665,541
694,542
723,543
751,544
779,545
806,545
182,564
224,564
264,565
303,565
341,566
377,566
413,566
446,567
480,567
512,568
544,569
574,569
605,569
635,570
664,570
693,571
722,571
750,572
779,572
806,573
181,600
223,600
263,600
302,599
340,599
377,599
412,599
446,599
479,599
511,599
543,599
574,599
604,599
634,599
664,599
693,600
722,600
750,600
778,601
806,601
180,637
222,636
262,635
301,634
340,633
376,632
411,631
445,631
479,630
511,630
543,630
574,629
604,629
634,628
664,629
693,628
722,628
750,628
778,628
806,629
179,674
221,672
262,670
301,669
339,667
376,665
411,664
445,663
479,662
511,661
543,660
574,659
604,659
634,658
664,658
693,657
722,657
751,657
779,657
807,657
179,711
220,709
261,706
300,704
338,701
375,699
411,697
445,695
478,694
511,692
543,691
574,690
605,689
635,688
665,687
694,687
723,686
751,685
780,685
808,685
178,749
220,746
260,742
300,739
338,736
375,733
411,731
445,728
479,726
511,724
543,723
575,721
605,720
636,718
665,717
695,716
723,715
752,714
780,714
809,713
177,787
219,783
260,779
300,775
338,771
375,768
411,765
445,762
479,759
512,756
544,755
575,753
606,751
636,749
666,747
696,746
725,745
754,744
782,743
810,742
176,827
218,821
260,816
299,811
338,807
375,803
411,799
446,795
480,792
513,789
545,787
576,784
607,782
638,780
667,778
697,776
726,774
755,773
784,772
812,771
176,866
218,860
259,854
299,848
338,843
375,838
411,834
446,829
480,826
514,822
546,819
577,816
608,814
639,811
669,808
699,806
728,805
757,803
786,801
814,800
175,905
218,898
259,892
299,885
338,879
376,874
412,868
447,864
481,859
515,855
547,852
579,848
610,845
641,842
671,839
701,837
730,835
759,832
788,831
817,829
1079,285
1108,283
1137,281
1166,279
1195,277
1225,275
1255,272
1286,269
1317,266
1348,262
1381,259
1415,255
1449,251
1484,246
1520,241
1558,235
1597,229
1637,222
1678,216
1721,208
1082,314
1110,313
1139,311
1168,309
1197,307
1227,305
1257,303
1287,301
1318,298
1350,295
1383,292
1416,289
1450,285
1484,281
1521,276
1558,271
1597,266
1636,260
1677,254
1720,248
1084,343
1112,342
1141,341
1170,339
1199,338
1229,336
1259,334
1289,332
1320,330
1352,327
1384,325
1417,322
1450,319
1485,315
1521,311
1558,307
1597,302
1636,298
1677,293
1719,287
1086,372
1114,371
1143,370
1172,369
1201,368
1231,366
1260,365
1290,363
1321,361
1352,359
1385,357
1417,355
1451,352
1486,349
1521,346
1558,343
1597,339
1636,335
1677,331
1719,326
1088,401
1116,400
1145,399
1173,398
1202,397
1232,396
1261,395
1291,394
1322,392
1353,390
1385,389
1418,387
1451,385
1486,383
1521,380
1558,377
1596,374
1636,371
1676,368
1719,364
1089,429
1117,429
1145,428
1174,427
1203,427
1233,426
1262,425
1292,424
1323,423
1354,422
1385,421
1418,419
1451,418
1486,416
1521,414
1558,412
1596,410
1635,407
1676,405
1718,402
1090,457
1118,457
1146,456
1175,456
1204,456
1233,455
1263,455
1293,454
1323,453
1354,453
1386,452
1418,451
1451,450
1486,449
1521,448
1558,446
1596,445
1635,443
1675,441
1717,440
1090,485
1118,485
1147,485
1175,484
1204,484
1233,484
1263,484
1293,484
1323,484
1354,483
1386,483
1418,483
1451,482
1485,481
1521,481
1557,480
1595,479
1634,478
1674,478
1716,476
1090,512
1118,513
1147,513
1175,513
1204,513
1233,513
1263,514
1292,514
1323,514
1354,514
1385,514
1417,514
1451,514
1485,514
1520,514
1557,514
1594,514
1633,514
1674,514
1715,513
1090,540
1118,540
1146,541
1175,541
1204,542
1233,543
1262,543
1292,543
1322,544
1353,544
1384,545
1417,545
1450,546
1484,546
1519,547
1556,547
1594,548
1632,549
1673,550
1714,550
1089,568
1117,569
1146,569
1174,570
1203,571
1232,571
1262,572
1291,573
1322,574
1352,575
1384,576
1416,577
1449,578
1483,579
1519,580
1555,582
1593,583
1632,585
1672,586
1714,587
1089,595
1116,596
1145,597
1173,598
1202,599
1231,600
1261,602
1290,603
1320,604
1351,605
1383,607
1415,609
1448,610
1482,612
1518,613
1554,615
1592,617
1631,620
1671,622
1713,624
1087,623
1115,624
1143,625
1172,627
1201,628
1230,630
1259,631
1289,632
1319,634
1350,636
1382,638
1414,640
1447,642
1481,644
1517,647
1553,649
1591,652
1630,655
1670,658
1712,661
1085,650
1113,652
1141,653
1170,655
1199,657
1228,659
1257,661
1287,663
1317,665
1348,667
1380,669
1412,672
1446,674
1480,677
1515,680
1552,684
1589,687
1629,691
1669,694
1711,699
1083,679
1111,680
1139,682
1168,684
1197,686
1226,688
1255,690
1285,693
1316,695
1346,698
1378,701
1411,704
1444,707
1478,711
1514,714
1550,718
1588,722
1627,727
1667,731
1709,737
1080,707
1109,709
1137,711
1166,713
1194,715
1224,718
1253,720
1283,723
1314,726
1345,729
1376,733
1409,736
1442,740
1476,744
1512,748
1549,753
1587,758
1628,762
1666,768
1708,774
1078,735
1106,737
1134,740
1163,742
1192,745
1221,748
1251,751
1281,754
