Recording data.

-------------------3D_Positions----------------------------
9.904263188625176,9.208504760117139,7.737219746373201
8.890463154107238,9.184181818196414,8.076208492968767
7.865064744463199,9.159413256604324,8.402374249194295
6.840601800103795,9.141608753986645,8.69092088278126
5.821548779543929,9.12438407611974,8.926163119944519
4.808089607853418,9.113123017892256,9.119869191069544
3.7978634481369498,9.09758527256336,9.280039880850627
2.790310239901058,9.090313863217855,9.392270801235796
1.7798284413591965,9.08523286637589,9.49156259326044
0.7726850184580588,9.076887608046095,9.537064691778403
-0.24467740529093465,9.063759609533124,9.565109743863752
-1.2456096229427058,9.06077083932291,9.548394007637098
-2.2581263450426166,9.066655199448611,9.495405688124603
-3.2677202466847293,9.076238850144057,9.425172724317108
-4.2824038729429725,9.087777449438985,9.311798853038832
-5.298317336704702,9.09662470257895,9.138401644277266
-6.320187045086032,9.107678023720986,8.942680374440148
-7.3439433192644845,9.127764324585844,8.712539560804563
-8.36367308805909,9.136739796877771,8.454536828689612
-9.389402065913742,9.166183793239185,8.171795243937822
9.896412418321297,8.193924595734632,8.11508316261313
8.879465559769477,8.166544268798756,8.435387456461044
7.855562780198722,8.14012453092381,8.738251480989051
6.833248877501925,8.121064366463283,9.013043463050913
5.818356805680056,8.110779650497125,9.252142939707362
4.807099580641557,8.094774908311464,9.434737204598296
3.7949616439874636,8.086857247357052,9.586120296883042
2.7883204886274093,8.080560395712691,9.726348775629301
1.780817336914475,8.072520319092654,9.794627475296384
0.7748920240531052,8.065786683978247,9.850199048782542
-0.2364546147017122,8.050528542605157,9.860091424398178
-1.2403749233545787,8.054542013905369,9.871964934717969
-2.2461043739820084,8.058496682514708,9.809115847421312
-3.2623946164462367,8.064840575579824,9.739845156785698
-4.269896872405619,8.070935665506454,9.599262055546106
-5.289376377316942,8.080608085619934,9.43656513612674
-6.307986640899213,8.09469436178452,9.247354209952464
-7.329036570594468,8.107298826721383,9.025292370995874
-8.349975005805616,8.119898318933009,8.758102881474551
-9.371488798178797,8.13950710047573,8.4786281603367
9.891923263500582,7.165043517573835,8.45031136325392
8.867349264941499,7.135267161312674,8.761872127377746
7.850037464198687,7.121616997281436,9.061971811433697
6.826771814943804,7.101863432339179,9.32094222493269
5.81249946982753,7.095910866119432,9.55955521467336
4.80561419183147,7.077037546411992,9.725392539377099
3.793115195933352,7.067269166415173,9.883214184666102
2.7912484206211943,7.063940259331469,10.006610198737405
1.7849955185135382,7.05583060509257,10.085193364628882
0.7782623893933718,7.0495471178088245,10.132485634833538
-0.23323319507445395,7.034985931487094,10.139037488061355
-1.2321821182093524,7.032031422441138,10.107953004379953
-2.2419173443444858,7.035240099564103,10.074020164075622
-3.252496029105423,7.04574407127585,10.009588802369635
-4.26193869385836,7.050368316012335,9.865069086381563
-5.272941979468268,7.056017490274188,9.700989054639994
-6.2922798370158155,7.067146256994647,9.535034029632062
-7.312344287016607,7.080015902955776,9.288595919257327
-8.332166669446265,7.093762545499453,9.045944308175857
-9.350572587944683,7.105813281450364,8.753355837465657
9.886792950302986,6.138967248925927,8.730463523474517
8.864480939356719,6.116857486020614,9.064187347397322
7.844938247015543,6.101424523096495,9.35383995255399
6.823590837169331,6.083059714096871,9.589890748041702
5.816060537342032,6.073013860045813,9.804970669253134
4.7988725467218565,6.056873313536963,9.986125478906228
3.791263464968994,6.053097897389218,10.136632782038447
2.792451912327775,6.041039099110359,10.233275480397303
1.7826848600313832,6.038071214317878,10.301384522508721
0.7799823630921674,6.032751017092117,10.371830876107312
-0.22711711038909194,6.02326098551881,10.387593191444463
-1.2354797370551798,6.021469251328679,10.381065851518153
-2.2379149915282666,6.021538698470935,10.32450306143821
-3.2469021358148304,6.027369079242909,10.246017490110649
-4.253781502759336,6.031970095037897,10.129868899408791
-5.2671153407530955,6.038465553607834,9.95588674441683
-6.28487021493853,6.046929301830206,9.78916198177592
-7.304764095206787,6.056535024041359,9.557179574974406
-8.320345082180362,6.067303472425395,9.3000192574956
-9.333679036092738,6.076036242102472,9.028539823333855
9.877005578503931,5.104694149543761,8.982030074681006
8.859758491654521,5.089144593830532,9.30014174616656
7.841250682633314,5.0786688261253525,9.583229026685434
6.823110467086966,5.060649267948416,9.814347787785657
5.814695930127101,5.055356693453529,10.026228569166053
4.798754191751653,5.041780213536095,10.189692583335187
3.795323527457681,5.033391219458638,10.345612960473481
2.7935957307903374,5.024992009337198,10.4573266009841
1.7875401711101664,5.022393730977407,10.532488945594926
0.7842427394406842,5.01744873857555,10.561335953581908
-0.22299133022952478,5.007138245189544,10.600334240556894
-1.226300683168754,5.004639958684386,10.584318757803642
-2.22681824559097,5.00634040461701,10.526206714797082
