1420,416
1453,414
1487,412
1523,410
1560,407
1598,404
1637,401
1678,398
1068,458
1096,458
1123,457
1151,457
1180,456
1208,456
1237,455
1266,454
1296,453
1326,452
1357,451
1388,450
1421,448
1454,447
1488,446
1523,444
1560,441
1597,440
1637,438
1677,436
1069,486
1097,486
1124,486
1152,485
1180,485
1209,485
1237,484
1267,484
1296,483
1326,482
1357,482
1389,481
1421,480
1454,479
1488,478
1523,477
1559,476
1597,475
1636,474
1677,472
1070,514
1097,514
1125,514
1153,514
1181,514
1209,513
1238,513
1267,513
1296,513
1326,513
1357,513
1389,512
1421,512
1454,511
1488,511
1522,511
1559,510
1597,509
1636,509
1676,508
1070,541
1098,541
1125,542
1152,542
1181,542
1209,542
1238,542
1267,543
1296,543
1326,543
1357,543
1388,543
1421,544
1454,544
1487,544
1522,544
1559,544
1596,544
1635,544
1676,545
1070,569
1098,569
1125,569
1153,570
1181,570
1209,571
1238,571
1267,572
1296,572
1326,573
1357,574
1388,574
1420,575
1453,576
1487,577
1522,577
1558,578
1596,579
1635,580
1676,581
1070,596
1097,597
1124,597
1152,598
1180,599
1208,600
1237,601
1266,601
1295,602
1326,603
1357,604
1388,605
1420,606
1453,608
1486,609
1521,611
1558,612
1595,613
1634,615
1675,617
1069,624
1096,624
1123,625
1151,626
1180,627
1207,628
1236,629
1265,631
1295,632
1325,633
1356,635
1387,636
1419,638
1452,640
1485,642
1521,644
1557,646
1595,648
1633,650
1674,652
1067,651
1095,652
1122,653
1150,654
1178,656
1207,657
1235,658
1264,660
1294,662
1324,663
1355,665
1386,667
1418,669
1451,672
1485,674
1520,677
1556,680
1594,683
1633,686
1673,689
1066,679
1093,680
1121,681
1149,683
1177,684
1205,686
1234,688
1263,690
1292,691
1322,694
1353,696
1385,699
1417,701
1450,704
1484,707
1519,710
1555,714
1593,717
1632,722
1673,726
1064,706
1091,708
1119,709
1147,711
1175,713
1203,715
1232,717
1261,719
1291,722
1321,724
1352,727
1383,730
1415,733
1449,737
1483,740
1518,744
1554,748
1592,753
1631,757
1672,762
1061,734
1089,736
1117,738
1145,740
1173,742
1201,744
1230,747
1259,749
1289,752
1319,755
1350,759
1382,762
1414,766
1447,769
1481,774
1517,778
1553,783
1591,788
1630,794
1671,800
1059,763
1086,764
1114,767
1142,769
1170,771
1199,774
1228,776
1257,780
1287,783
1317,786
1348,790
1380,794
1412,798
1446,803
1480,808
1516,813
1552,819
1590,824
1630,831
1670,838
1056,792
1083,794
1111,795
1139,798
1168,801
1196,804
1225,807
1255,810
1285,814
1315,818
1346,822
1378,827
1410,832
1444,836
1478,842
1514,848
1551,854
1589,861
1629,868
1669,876
1052,821
1080,823
1108,825
1136,828
1164,831
1194,834
1223,838
1252,841
1282,845
1312,850
1344,855
1376,860
1408,865
1442,871
1477,877
1512,884
1549,891
1588,898
1628,907
1668,915
